App,Review,Sentiment,Rating,Date,Language
Amen Mobile,"Etant titulaire d'un compte a amen bank, on fait comment pour avoir son 
identifiant?",Negative,1,2018-07-24 15:24:06,fr
Amen Mobile,Floooop,Negative,1,2018-07-16 19:40:04,fr
Amen Mobile,Satisfait,Positive,5,2018-07-04 12:41:23,fr
Amen Mobile,"Lamentable application qui ne fonctionne pas dès le départ. Impossibilité 
de se connecter. C'est plus simple de rentrer par le Web.",Negative,1,2018-06-27 11:07:42,fr
Amen Mobile,Nul,Negative,2,2018-06-25 14:30:40,fr
Amen Mobile,"Application nulle qui ne fonctionne Jamais !!! Connexion intrrempue 
toujours !",Negative,1,2018-06-22 12:58:17,fr
Amen Mobile,"Une application qui sert à rien,les contacts des agences ne sont pas à jour",Negative,1,2018-04-27 09:09:47,fr
Amen Mobile,Il faut absolument inclure aussi les comptes épargne svp!,Neutral,3,2018-01-15 21:58:51,fr
Amen Mobile,Bravo amen,Positive,5,2017-11-27 20:30:17,fr
Amen Mobile,Exelent bonne continuation,Positive,5,2017-11-13 06:15:56,fr
Amen Mobile,Ma7abech yet3ada el mot passe chfama zada .,Negative,1,2017-10-21 23:14:17,tnfr
Amen Mobile,Manque des options virement par exemple!!,Neutral,3,2017-10-06 11:22:20,fr
Amen Mobile,L'accès à l'espace client n'est pas fonctionnel,Negative,1,2017-10-04 06:38:21,fr
Amen Mobile,Je suis un client amen bank... Comment consulter mon compte rib,Neutral,3,2017-07-29 09:17:09,fr
Amen Mobile,Nullll,Negative,1,2017-06-21 08:17:02,fr
Amen Mobile,J'écris quoi dans la ligne de identifiant?? Mon RIB ou koi et mot de passe de quoi exact ???,Negative,3,2017-06-08 17:43:41,fr
Amen Mobile,Le code svp,Neutral,3,2017-05-29 12:38:57,fr
Amen Mobile,Pourquoi a chaque connexion il faut rentrer le nom utilisateurs et le mot de passe? Il faut ajouter l'option empreinte ou se souvenir de moi .,Negative,2,2017-05-19 09:33:05,fr
Amen Mobile,Connexion interrompu veuillez réessayer plus tard !!,Negative,1,2017-05-08 20:14:47,fr
Amen Mobile,L'appli ne garde pas les identifiants et il est obligatoire de les saisir de nouveau. Aucune transaction ne peut etre effectuer depuis.,Negative,1,2017-04-23 19:32:03,fr
Amen Mobile,J'ai trouvé ce que je demande enfin,Positive,5,2017-04-12 20:50:14,fr
Amen Mobile,Enfin une application très simple,Positive,3,2017-03-21 12:31:47,fr
Amen Mobile,Simple et efficace,Positive,5,2017-03-16 20:09:20,fr
Amen Mobile,Bon travail et bonne app,Positive,5,2017-02-08 12:47:55,fr
Amen Mobile,Une belle application et elle est a jour dans quelque minutes pour toutes les operations ; bravo et bonne continuation pour des nouvelles ameliorations,Positive,5,2017-01-25 09:51:04,fr
Amen Mobile,Il y  a plus de fonctionnalités sur le web ( état des crédits recherche de mouvements. ..) et le web affiche plus de mouvements que l application,Neutral,3,2016-12-07 11:58:33,fr
Amen Mobile,Facile facile bravo.,Positive,5,2016-11-15 06:42:20,fr
Amen Mobile,"Sur internet j'ai pu me connecter et mm changer le mot 2 pass, l application ne marche pas d'ailleur la place des lettres fourni change de place à chaque fois que j ouvre l application..besoin de beaucoup d'expertisme",Negative,1,2016-10-01 05:27:11,fr
Amen Mobile,"Je me connecte via le Web sans problème, par contre avec l'application je n'arrive pas à me connecter",Negative,3,2016-09-22 19:57:22,fr
Amen Mobile,C'est pour que les comptes courants ?ça ne marche pas pour les comptes épargne.,Negative,1,2016-09-21 11:45:20,fr
Amen Mobile,كنت نعاني مالموقع amennet ديما متأخر بيوم او يومين يعني ينقصه التحيين بالرغم اني طالبت مرارا وتكرارا من الفرع البنكي بالعمل بجدية اكثر على الموقع لكن دون جدوى اما الان بفضل هذا التطبيق ندخل حسابي كل ساعة وساعتها ( محين).  ملاحظة للي باش اشاركو جدد سعر الخدمة 5دنانير شهريا...غالية شوي بالنسبة للزوالي...أرجو مراجعة التسعيرة وشكرا,Positive,5,2016-09-06 20:24:55,tnar
Amen Mobile,Comment avoir l'identifiant et le mot de passe,Negative,1,2016-08-30 20:30:46,fr
Amen Mobile,Comment savoir l'identifiant et le mot de passe?,Negative,1,2016-08-19 17:44:39,fr
Amen Mobile,Il manque les caracteres speciaux pour la saisie du mot de passe - merci,Negative,2,2016-08-04 12:53:14,fr
Amen Mobile,ممتاز,Positive,5,2021-11-09 20:10:33,ar
Amen Mobile,هدا شن,Negative,1,2021-11-08 16:59:27,tnar
Amen Mobile,تحسبو روحكم في اوروبا . الناس يادوب يفهمو بالعربي . تطبيقكم زي الزفت هذا ليس للعرب . نحن عرب يازبالة,Negative,1,2021-03-04 12:10:20,tnar
Amen Mobile,نبي بالعربي,Negative,2,2021-02-02 12:08:58,tnar
Amen Mobile,كيف الاجراء لمعرفة قيمة حسابي,Positive,5,2021-01-26 20:06:11,ar
Amen Mobile,تطبيق لا يعمل كيفو كيف بلاش,Negative,1,2020-08-21 20:15:04,tnar
Amen Mobile,ممتاز,Positive,5,2020-08-12 21:34:47,ar
Amen Mobile,اللغة العربية,Negative,1,2020-06-23 16:28:14,ar
Amen Mobile,تمام,Positive,5,2020-03-30 12:19:08,ar
Amen Mobile,شكرا,Negative,1,2020-02-20 13:02:46,ar
Amen Mobile,جيد جدا,Positive,5,2020-02-17 12:49:56,ar
Amen Mobile,هل توجد نسخه بالعربي,Negative,1,2019-11-25 16:58:49,ar
Amen Mobile,ممتاز,Positive,5,2019-11-05 16:52:17,ar
Amen Mobile,يجب إصدار اللغه العربيه لسهولة الاشتراك وشكرا لكم تحياتي,Positive,5,2019-10-03 10:30:43,ar
Amen Mobile,ممتاز,Positive,5,2019-07-30 14:49:11,ar
Amen Mobile,جيد,Positive,4,2018-07-31 21:31:25,ar
Amen Mobile,ممتاز جدا,Positive,5,2018-07-31 04:21:37,ar
Amen Mobile,شكرا,Positive,5,2018-05-04 19:03:39,ar
Amen Mobile,جيد,Positive,5,2018-03-27 12:47:58,ar
Amen Mobile,يجب إضافة اللغة العربية وتسهيل خطوات الاشتراك لأصحاب الانترنت الضعيف,Negative,2,2018-02-06 18:48:28,ar
AmenPay,can't log in,Negative,1,2023-11-08 14:14:47,en
AmenPay,Won't even open useless,Negative,1,2023-10-24 13:08:35,en
AmenPay,Inutile,Negative,1,2023-10-04 18:55:42,fr
AmenPay,I believe you should evolve already,Negative,1,2023-09-26 10:05:02,en
AmenPay,"Ce n'est même pas une application, rien ne fonctionne.",Negative,1,2023-07-23 15:04:58,fr
AmenPay,Unbelievable. This doesn't even log in! Can't even log in on the website --' how am I supposed to reach my account!!!!! It's 2023!!! when are we going to evolve already eeeeeeeh,Negative,1,2023-03-30 02:36:20,en
AmenPay,علاش متخلصش TPE تكون احسن لو كان تخلص بال NFC ال TPE ان شاء الله تخدمو عالحاجة هاذي,Neutral,3,2022-11-04 18:59:07,tnar
AmenPay,يقصولك الفلوس بالوقت، والخدمة ما فماش,Negative,1,2022-09-05 21:51:49,tnar
AmenPay,App keep crushing,Negative,1,2022-06-28 09:43:48,en
AmenPay,Elle sert absolument à rien. Aucun support technique !,Negative,1,2022-06-10 10:33:31,fr
AmenPay,Ki dra shi9oul fommi!!! Même pas tet7al!,Negative,1,2022-03-18 14:12:17,tnfr
AmenPay,"Can't even open the app, it crashes at launch :/",Negative,1,2020-06-19 15:56:40,en
AmenPay,Useless : The app is not even working..it keeps crashing and won't open,Negative,1,2020-05-08 11:29:00,en
AmenPay,"message d'erreur lors de l'ouverture d'un compte Amenpay , same old bulshitt",Negative,1,2019-04-26 16:51:45,fr
AmenPay,"veillez indiquer les prix relatif a ce service ! one ne les trouvent nul part, meme pas sur votre site internet. personne ne souhaite utiliser une application de payment sans savoir combien ca va lui couter.",Negative,1,2019-04-26 11:32:02,fr
AmenPay,Application nulle qui ne fonctionne pas,Negative,1,2023-10-28 13:41:23,fr
AmenPay,"L'application n'est pas Bahia, pour être honnête",Negative,1,2023-09-07 18:08:27,fr
AmenPay,Mauvaise application,Negative,1,2023-07-27 13:39:14,fr
AmenPay,تاعبة اموركم مفارحين كان في لقصاصات,Negative,1,2023-06-19 13:39:35,tnar
AmenPay,Application bloquée et sans valeur ajoutée réellement.,Negative,1,2023-05-16 19:42:20,fr
AmenPay,Very interesting application,Positive,5,2023-03-26 21:55:34,en
AmenPay,Vérification taw 3mois w nchalh Rabi ysahel,Positive,1,2022-10-10 16:38:33,tnfr
AmenPay,Ergonomie nulle. Amen Bank connait les focus groups? Mon mot de passe ne fonctionne pas pour les transferts alors que je suis connectée. Amen Bank est à la traîne par rapport aux services offerts par les applications des autres banques,Negative,1,2022-08-10 20:41:57,fr
AmenPay,Ne fonctionne pas,Negative,1,2022-07-13 23:38:52,fr
AmenPay,Ne fonctionne pas !!,Negative,1,2022-06-26 12:17:29,fr
AmenPay,votre compte est en cours de vérification يطلعلي المساج هذا توو عندي شهر,Negative,1,2022-06-20 13:12:56,tnar
AmenPay,N'a pas marché sur mon samsung a12 Prob app ou mise à jour ? 5sara fra7tilkom esa3a 9olit 5halli njareb il service mta3kom,Negative,1,2022-04-01 21:54:11,tnfr
AmenPay,Nice,Positive,5,2022-03-01 11:05:55,fr
AmenPay,Ne fonctionne pas,Negative,1,2022-02-26 19:07:13,fr
AmenPay,App ki zeb zebi w service ki nami,Negative,1,2022-02-18 14:44:51,tnfr
AmenPay,Application trés mal,Negative,1,2021-11-02 06:32:14,fr
AmenPay,Application 3al 7iit w bnk 3al 7iit ma tasla7 bchay,Negative,1,2021-09-29 14:28:25,tnfr
AmenPay,ne fonctionne plus,Negative,1,2021-07-03 23:54:53,fr
AmenPay,Application très mal conçue. Se bloque fréquemment . D'ailleurs c'est pas seulement l'application qui est inefficace c'est amenbank la banque dans sa globalité qui est mise en question !!! Trop de charges comparées à d'autres banques (même un relevé bancaire est facturé 🙄). Personnel très peu accueillant. Personnellement je clôture mon CC et aussi mon compte épargne à la recherche d'un service meilleur et de conditions plus à la hauteur.,Negative,1,2021-06-12 02:14:24,fr
AmenPay,Ne fonctionne pas,Negative,1,2021-05-20 15:28:02,fr
AmenPay,N'a fonctionné plus Il a un mois est en cours de vérification,Negative,1,2021-03-24 12:52:06,fr
AmenPay,Très bonne application,Positive,5,2021-02-13 16:30:17,fr
AmenPay,Bien,Positive,3,2021-01-10 19:34:10,fr
AmenPay,J'arrive pa a telecharger l'application,Negative,1,2020-12-07 11:50:15,fr
AmenPay,J'ai changé de téléphone l'application ne fonctionne plus. Que faire s'il vous plaît ?,Negative,2,2020-09-24 15:21:59,fr
AmenPay,Aplication ne fonctionne plus,Negative,1,2020-06-26 17:20:43,fr
AmenPay,Ne fonctionne pas,Negative,1,2020-06-19 21:03:18,fr
AmenPay,Votre compte est en cours de vérification depuis des mois !!!!!,Negative,1,2020-04-10 21:05:07,fr
AmenPay,Application inactive,Negative,1,2020-04-09 06:07:36,fr
AmenPay,L'application ne fonctionne pas,Negative,1,2020-04-03 12:21:18,fr
AmenPay,Zéro... من امس تبعث لي mot de passe et login و لحد اليوم مازال يعمل f vérification.... والله غريبة كيفاه تخدمو بيها,Negative,1,2020-03-31 07:38:13,tnar
AmenPay,L'application ne marche pas,Negative,1,2020-02-21 02:55:11,fr
AmenPay,"Bonjour, l'application ne fonctionne pas pour moi.",Negative,1,2020-02-13 22:26:41,fr
AmenPay,cette application ne fonctionne pas,Negative,1,2019-08-04 14:52:36,fr
AmenPay,l'appli ne fonctionne pas????,Negative,1,2019-07-19 12:42:38,fr
AmenPay,Ça fonctionne pour les comptes d'épargne?,Negative,1,2019-06-26 21:33:06,fr
AmenPay,Très bonne application,Positive,4,2019-06-18 10:12:24,fr
AmenPay,"C est bien de voir, des solutions en Tunisie enpage avec ce qui fait en matière de paiement au niveau mondiale.Bravo Amen Bank",Positive,5,2019-06-17 14:47:43,fr
AmenPay,Bravo Amen Bank c'est top comme appli,Positive,5,2019-06-17 14:46:52,fr
AmenPay,Bravo pour cette innovation,Positive,5,2019-06-17 14:44:50,fr
AmenPay,très bonne expérience.,Positive,5,2019-06-17 14:30:01,fr
AmenPay,"une bonne application, bonne continuation !",Positive,5,2019-06-17 14:27:57,fr
AmenPay,Excellente application,Positive,5,2019-06-17 14:27:48,fr
AmenPay,une première de payement mobile.,Positive,5,2019-06-17 14:23:48,fr
AmenPay,une excellente application pour le payement mobile,Positive,5,2019-06-17 14:22:35,fr
AmenPay,innovation très intéressante,Positive,5,2019-06-17 13:35:25,fr
AmenPay,une appli qui vous simplifie la vie,Positive,5,2019-06-17 11:02:37,fr
AmenPay,un produit innovant et très ergonomique,Positive,5,2019-06-17 11:01:01,fr
AmenPay,excellente application,Positive,5,2019-06-17 11:00:20,fr
AmenPay,application très utile,Positive,5,2019-06-17 10:52:34,fr
AmenPay,excellent produit amen pay,Positive,5,2019-06-17 10:48:37,fr
AmenPay,Bravo pour cette inov Amen bank,Positive,5,2019-06-17 10:47:33,fr
AmenPay,Application très intéressant facilitant la vie au client surtout chez les commerçants avec file d'attente.,Positive,5,2019-06-17 09:54:43,fr
AmenPay,Comment peut-on demander autant d'informations personnelles et confidentielles sans garantir un minimum de protection de données personnelles !!!!!!!! Il n'y a aucun engagement qui rassure l'utilisateur quant à la communication de ses données personnelles et bancaires !!!!!!!,Negative,1,2019-05-07 07:01:12,fr
UBCI Mobile,Service médiocre application jamais à jour,Negative,1,2023-12-25 12:04:19,fr
UBCI Mobile,Toujours retard dans la mise a jour du solde. Acces tres difficile,Negative,1,2023-07-30 15:49:52,fr
UBCI Mobile,"une application payante qui malheureusement ne présente pas les mêmes avantages que les autres banques offrant des services gratuits. En effet, cette application est loin de répondre aux attentes des utilisateurs, surtout lorsqu'il s'agit de la consultation en temps réel des comptes. l'application UBCI mobile peut être considérée comme une véritable arnaque.",Negative,1,2023-07-12 10:38:25,fr
UBCI Mobile,"Horrible comme application ! Impossible de se connecter en one shot par figer print ou juste en ajoutant un mot de passe. Ajouter l'id et le mot de passe à chaque fois manuellement n'est vraiment pas pratique. Samsung pass ne reconnait même pas l'application pour enregistrer les accès. Une fois sur le compte, impossible de connaître le montant réel qu'on a. Il faut à chaque fois attendre les MAJ de la banque ! En ce qui concerne le plafond par semaine, impossible de savoir le montant disponible",Negative,1,2023-01-10 10:13:45,fr
UBCI Mobile,Médiocre,Negative,1,2022-12-04 08:32:29,fr
UBCI Mobile,L'application est très sympa,Positive,5,2022-04-06 15:06:16,fr
UBCI Mobile,Comme dab pas de maj du compte On paye pour avoir un état réel du compte au jour j.,Negative,1,2022-03-20 23:45:41,fr
UBCIPAY,L’application ne fonctionne pas pour moi même si j’ai entré mon numéro de téléphone,Negative,1,2022-08-26 14:46:33,fr
UBCIPAY,Nul,Negative,1,2023-02-15 15:33:15,fr
UBCIPAY,"Je n'arrive pas à m'inscrire avec ma carte, j'essaye depuis deux semaine, j'ai un message ""date de validité invalide"" alors que je suis sur de toutes les informations. J'ai appelé le service technique, on m'a demandé d'envoyer un e-mail avec une capture d'ecran, je l'ai fait et rien !",Negative,1,2023-02-11 09:06:25,fr
UBCIPAY,Bon courage et bonne continuation,Positive,5,2022-09-23 21:25:20,fr
UBCIPAY,"Une description : Lors d'un paiement (Steg) ou ajout zu favoris il revient à l'écran initial avec un tost ""session expirée"" => besoin non abouti 😔",Negative,1,2022-08-31 18:49:26,fr
UBCIPAY,حاجة ممتاز,Positive,5,2022-07-23 11:41:17,ar
UBCIPAY,Bravo et bonne continuation,Positive,5,2022-06-22 15:57:06,fr
ATB Mobile,Mnayka lapp,Negative,1,2022-10-04 14:26:02,tnfr
ATB Mobile,So bad application,Negative,1,2022-08-02 07:53:41,en
ATB Mobile,This app is too old and outdated and it have no useful features. You should be ashamed of yourselves giving your clients such an app!,Negative,1,2022-07-20 18:21:31,en
ATB Mobile,Bad service,Negative,1,2022-05-18 08:22:22,en
ATB Mobile,"Useful functionality , bad design and UX ! Also try to make a better startup documentation please and improve the UI/UX",Negative,2,2022-04-02 22:11:16,en
ATB Mobile,Useless.,Negative,1,2022-01-24 12:55:35,en
ATB Mobile,It doesn't work,Negative,1,2021-12-24 17:10:59,en
ATB Mobile,trop compliqué + ne marche pas -_-,Negative,1,2021-12-20 17:29:38,fr
ATB Mobile,not working!,Negative,1,2021-08-26 10:08:18,en
ATB Mobile,the app doesn't work..,Negative,1,2021-07-17 15:58:21,en
ATB Mobile,Not working,Negative,1,2021-05-08 22:18:16,en
ATB Mobile,The app doesn't work anymore!!,Negative,1,2021-05-04 18:08:19,en
ATB Mobile,Application débile et créateur retardé,Negative,1,2020-10-20 23:45:55,fr
ATB Mobile,Toujours service non disponible sur Android 10 Et aucun appareil trouvé dans la section Accueil>AtbNET,Negative,1,2020-10-14 14:46:26,fr
ATB Mobile,Bad not working,Negative,1,2020-05-16 22:42:49,en
